,Contact_ID,Source_Folder,Explicit_Competitor_Mention,Implied_Competitor_Mention,Explicit_Switching_Intent,Implied_Switching_Intent,Competitor_Names_Listed,Mentioned_Alcumus_Competitors
435,565596707418,31_10_2024,No,No,No,No,COMP_NO,No
436,565596709216,31_10_2024,No,No,No,No,COMP_NO,No
437,565596734556,31_10_2024,No,No,No,Yes,COMP_NO,No
438,565596760304,31_10_2024,No,Yes,No,Yes,COMP_NO,No
439,565596764066,31_10_2024,No,Yes,No,No,COMP_CH,Yes
440,565596765031,31_10_2024,No,Yes,No,Yes,COMP_NO,No
441,565596803683,31_10_2024,No,No,No,No,COMP_NO,No
442,565596846113,31_10_2024,No,No,No,No,COMP_NO,No
443,565596850830,31_10_2024,No,No,No,No,COMP_NO,No
444,565596851038,31_10_2024,No,No,No,No,COMP_NO,No
445,565596856235,31_10_2024,No,Yes,No,Yes,COMP_NO,No
446,565596877859,31_10_2024,No,No,No,No,COMP_NO,No
447,565596880198,31_10_2024,No,No,No,No,COMP_NO,No
448,565596886137,31_10_2024,No,No,No,No,COMP_NO,No
449,565596888701,31_10_2024,No,No,No,No,COMP_NO,No
450,565596937442,31_10_2024,No,No,No,No,COMP_NO,No
451,565596939002,31_10_2024,No,No,No,No,COMP_NO,No
452,565596940829,31_10_2024,Yes,Yes,No,Yes,COMP_SA,Yes
453,565596944018,31_10_2024,No,No,No,Yes,COMP_NO,No
454,565596945048,31_10_2024,No,No,No,No,COMP_NO,No
455,565596979246,31_10_2024,No,No,No,No,COMP_NO,No
456,565596979602,31_10_2024,No,No,No,No,COMP_NO,No
457,565597029311,31_10_2024,No,No,No,No,COMP_NO,No
458,565597030195,31_10_2024,No,No,No,No,COMP_NO,No
459,565597031172,31_10_2024,No,No,No,No,COMP_NO,No
460,565597032374,31_10_2024,No,No,No,No,COMP_NO,No
461,565597038365,31_10_2024,No,No,No,No,COMP_NO,No
462,565597059822,31_10_2024,No,No,No,No,COMP_NO,No
463,565597101329,31_10_2024,No,No,No,No,COMP_NO,No
464,565597102775,31_10_2024,No,No,No,No,COMP_NO,No
465,537988355970,02_09_2024,No,No,No,No,COMP_NO,No
466,537988408617,02_09_2024,No,No,No,No,COMP_NO,No
467,537988409764,02_09_2024,No,No,No,No,COMP_NO,No
468,537988420251,02_09_2024,No,Yes,No,No,COMP_CH,Yes
469,537988421641,02_09_2024,No,Yes,No,Yes,COMP_NO,No
470,537988422156,02_09_2024,No,Yes,No,No,COMP_NO,No
471,537988454700,02_09_2024,No,No,No,No,COMP_NO,No
472,537988456306,02_09_2024,No,No,No,No,COMP_NO,No
473,537988496529,02_09_2024,No,No,No,No,COMP_NO,No
474,537988498542,02_09_2024,No,No,No,No,COMP_NO,No
475,537988519910,02_09_2024,No,No,No,No,COMP_NO,No
476,537988519947,02_09_2024,No,No,No,No,COMP_NO,No
477,537988522590,02_09_2024,No,No,No,No,COMP_NO,No
478,537988524546,02_09_2024,No,No,No,No,COMP_NO,No
479,537988524616,02_09_2024,No,No,No,No,COMP_NO,No
480,538174574450,02_09_2024,No,No,No,No,COMP_NO,No
481,538174577060,02_09_2024,No,Yes,No,Yes,COMP_CO,Yes
482,538174594484,02_09_2024,No,No,No,No,COMP_NO,No
483,538174598852,02_09_2024,No,No,No,No,COMP_NO,No
484,538174599732,02_09_2024,No,No,No,No,COMP_NO,No
485,538174667684,02_09_2024,No,No,No,No,COMP_NO,No
486,538174671092,02_09_2024,No,No,No,No,COMP_NO,No
487,538174677439,02_09_2024,Yes,Yes,No,Yes,COMP_CO,Yes
488,538174684642,02_09_2024,No,Yes,No,No,COMP_NO,Yes
489,538174685463,02_09_2024,No,No,No,No,COMP_NO,No
490,538174713826,02_09_2024,No,No,No,No,COMP_NO,No
491,538174715211,02_09_2024,No,No,No,No,COMP_NO,No
492,538174717002,02_09_2024,No,No,No,No,COMP_NO,No
493,538174717455,02_09_2024,No,No,No,No,COMP_NO,No
494,538174726219,02_09_2024,No,No,No,No,COMP_NO,No
495,538174730697,02_09_2024,No,No,No,No,COMP_NO,No
496,538174731936,02_09_2024,No,No,No,No,COMP_NO,No
497,538174741666,02_09_2024,No,Yes,No,No,COMP_NO,No
498,538174747436,02_09_2024,No,No,No,No,COMP_NO,No
499,538174770812,02_09_2024,No,Yes,No,Yes,COMP_NO,No
500,538174771222,02_09_2024,No,No,No,No,COMP_NO,No
501,538174772021,02_09_2024,No,No,No,No,COMP_NO,No
502,538174783945,02_09_2024,No,No,No,No,COMP_NO,No
503,538174845637,02_09_2024,No,No,No,No,COMP_NO,No
504,538174848664,02_09_2024,No,No,No,No,COMP_NO,No
505,538174893252,02_09_2024,No,Yes,No,No,COMP_CH,Yes
506,538174896750,02_09_2024,No,No,No,No,COMP_NO,No
507,538174902320,02_09_2024,No,No,No,No,COMP_NO,No
508,538174969024,02_09_2024,No,No,No,No,COMP_NO,No
509,538174974470,02_09_2024,No,No,No,No,COMP_NO,No
510,538174974474,02_09_2024,No,No,No,No,COMP_NO,No
511,538174980435,02_09_2024,No,No,No,No,COMP_NO,No
512,538174986172,02_09_2024,No,No,No,No,COMP_NO,No
513,538174986616,02_09_2024,No,No,No,No,COMP_NO,No
514,538175227379,03_09_2024,No,No,No,No,COMP_NO,No
515,538175231755,03_09_2024,No,No,No,No,COMP_NO,No
516,538175241761,03_09_2024,No,No,No,No,COMP_NO,No
517,538175241964,03_09_2024,No,No,No,No,COMP_NO,No
518,538175242731,03_09_2024,No,No,No,No,COMP_NO,No
519,538175242808,03_09_2024,No,No,No,No,COMP_NO,No
520,538175244307,03_09_2024,No,No,No,No,COMP_NO,No
521,538175314766,03_09_2024,No,No,No,No,COMP_NO,No
522,538175323526,03_09_2024,No,No,No,No,COMP_NO,No
523,538175324037,03_09_2024,No,No,No,No,COMP_NO,No
524,538175325559,03_09_2024,No,No,No,No,COMP_NO,No
525,538175326123,03_09_2024,No,No,No,No,COMP_NO,No
526,538175335479,03_09_2024,No,No,No,No,COMP_NO,No
527,538175347608,03_09_2024,No,Yes,No,Yes,COMP_CH,Yes
528,538175402572,03_09_2024,No,No,No,No,COMP_NO,No
529,538175428892,03_09_2024,No,No,No,No,COMP_NO,No
530,538175428953,03_09_2024,No,No,No,No,COMP_NO,No
531,538175430354,03_09_2024,No,No,No,No,COMP_NO,No
532,538175471908,03_09_2024,No,No,No,No,COMP_NO,No
533,538175472607,03_09_2024,No,No,No,No,COMP_NO,No
534,538175500673,03_09_2024,No,No,No,No,COMP_NO,No
535,538175501213,03_09_2024,No,No,No,No,COMP_NO,No
536,538175502243,03_09_2024,No,No,No,No,COMP_NO,No
537,538175511580,03_09_2024,No,No,No,No,COMP_NO,No
538,538175513859,03_09_2024,No,No,No,No,COMP_NO,No
539,538175527518,03_09_2024,No,No,No,No,COMP_NO,No
540,538175529917,03_09_2024,No,No,No,No,COMP_NO,No
541,538175531301,03_09_2024,No,No,No,No,COMP_NO,No
542,538175556899,03_09_2024,No,No,No,No,COMP_NO,No
543,538175558250,03_09_2024,No,No,No,No,COMP_NO,No
544,538175559811,03_09_2024,No,No,No,No,COMP_NO,No
545,538175669458,03_09_2024,No,No,No,No,COMP_NO,No
546,538175674237,03_09_2024,No,No,No,No,COMP_NO,No
547,538175687153,03_09_2024,No,Yes,No,No,COMP_CH,Yes
548,538175694643,03_09_2024,No,No,No,No,COMP_NO,No
549,538175700773,03_09_2024,No,No,No,No,COMP_NO,No
550,538175733917,03_09_2024,Yes,Yes,No,No,COMP_BE,Yes
551,538175742964,03_09_2024,No,No,No,No,COMP_NO,No
552,538175747725,03_09_2024,No,Yes,No,Yes,COMP_AC,Yes
553,538175751739,03_09_2024,No,No,No,No,COMP_NO,No
554,538175756667,03_09_2024,No,No,No,No,COMP_NO,No
555,538175781570,03_09_2024,No,No,No,No,COMP_NO,No
556,538175791045,03_09_2024,No,No,No,No,COMP_NO,No
557,538175792777,03_09_2024,No,Yes,No,Yes,COMP_NO,No
558,538175808029,03_09_2024,No,No,No,No,COMP_NO,No
559,538175990665,04_09_2024,No,No,No,No,COMP_NO,No
560,538175993330,04_09_2024,No,No,No,No,COMP_NO,No
561,538176004945,04_09_2024,No,No,No,No,COMP_NO,No
562,538176017414,04_09_2024,No,No,No,No,COMP_NO,No
563,538176018661,04_09_2024,No,No,No,No,COMP_NO,No
564,538176043712,04_09_2024,No,No,No,No,COMP_NO,No
565,538176069371,04_09_2024,No,No,No,No,COMP_NO,No
566,538176079306,04_09_2024,No,No,No,No,COMP_NO,No
567,538176081116,04_09_2024,No,No,No,No,COMP_NO,No
568,538176091019,04_09_2024,No,No,No,No,COMP_NO,No
569,538176095431,04_09_2024,No,No,No,No,COMP_NO,No
570,538176113376,04_09_2024,No,No,No,No,COMP_NO,No
571,538176133911,04_09_2024,No,No,No,No,COMP_NO,No
572,538176134433,04_09_2024,No,No,No,No,COMP_NO,No
573,538176137741,04_09_2024,No,No,No,No,COMP_NO,No
574,538176142449,04_09_2024,No,No,No,No,COMP_NO,No
575,538176158853,04_09_2024,No,No,No,No,COMP_NO,No
576,538176177837,04_09_2024,No,No,No,No,COMP_NO,No
577,538176180328,04_09_2024,No,Yes,No,Yes,COMP_CO,Yes
578,538176189918,04_09_2024,No,No,No,No,COMP_NO,No
579,538176190371,04_09_2024,No,No,No,No,COMP_NO,No
580,538176191608,04_09_2024,No,No,No,No,COMP_NO,No
581,538176219402,04_09_2024,No,No,No,No,COMP_NO,No
582,538176241312,04_09_2024,No,No,No,No,COMP_NO,No
583,538176248234,04_09_2024,No,No,No,No,COMP_NO,No
584,538176270449,04_09_2024,No,No,No,No,COMP_NO,No
585,538176275023,04_09_2024,No,No,No,No,COMP_NO,No
586,538176308731,04_09_2024,No,No,No,No,COMP_NO,No
587,538176308800,04_09_2024,No,No,No,No,COMP_NO,No
588,538176317367,04_09_2024,No,No,No,No,COMP_NO,No
589,538176337031,04_09_2024,No,No,No,No,COMP_NO,No
590,538176339899,04_09_2024,No,No,No,No,COMP_NO,No
591,538176339976,04_09_2024,No,No,No,No,COMP_NO,No
592,538176345032,04_09_2024,No,No,No,No,COMP_NO,No
593,538176345530,04_09_2024,No,No,No,No,COMP_NO,No
594,538176376712,04_09_2024,No,No,No,No,COMP_NO,No
595,538176386039,04_09_2024,No,No,No,No,COMP_NO,No
596,538176409396,04_09_2024,No,No,No,No,COMP_NO,No
597,538176409739,04_09_2024,No,No,No,No,COMP_NO,No
598,538176421954,04_09_2024,No,Yes,No,Yes,COMP_NO,No
599,538176539133,04_09_2024,No,No,No,No,COMP_NO,No
600,538176542805,04_09_2024,No,No,No,No,COMP_NO,No
601,538342545940,04_09_2024,No,No,No,No,COMP_NO,No
602,538342546517,04_09_2024,No,No,No,No,COMP_NO,No
603,538342587301,04_09_2024,No,No,No,No,COMP_NO,No
604,538342817725,05_09_2024,No,No,No,No,COMP_NO,No
605,538342834934,05_09_2024,No,No,No,No,COMP_NO,No
606,538342837968,05_09_2024,No,No,No,No,COMP_NO,No
607,538342839470,05_09_2024,No,No,No,No,COMP_NO,No
608,538342844925,05_09_2024,No,No,No,No,COMP_NO,No
609,538342856629,05_09_2024,No,No,No,No,COMP_NO,No
610,538342863067,05_09_2024,No,No,No,No,COMP_NO,No
611,538342880363,05_09_2024,No,No,No,No,COMP_NO,No
612,538342881484,05_09_2024,No,No,No,No,COMP_NO,No
613,538342889995,05_09_2024,No,No,No,No,COMP_NO,No
614,538342909975,05_09_2024,No,No,No,No,COMP_NO,No
615,538342911366,05_09_2024,No,No,No,No,COMP_NO,No
616,538342929527,05_09_2024,No,No,No,No,COMP_NO,No
617,538342954938,05_09_2024,No,No,No,No,COMP_NO,No
618,538342962148,05_09_2024,No,No,No,No,COMP_NO,No
619,538342987733,05_09_2024,No,No,No,No,COMP_NO,No
620,538343002553,05_09_2024,No,Yes,No,No,COMP_NO,No
621,538343003910,05_09_2024,No,No,No,No,COMP_NO,No
622,538343019373,05_09_2024,No,No,No,No,COMP_NO,No
623,538343065139,05_09_2024,No,No,No,No,COMP_NO,No
624,538343083646,05_09_2024,No,Yes,No,Yes,COMP_NO,No
625,538343102040,05_09_2024,No,No,No,No,COMP_NO,No
626,538343104636,05_09_2024,No,No,No,No,COMP_NO,No
627,538343110802,05_09_2024,No,No,No,No,COMP_NO,No
628,538343113350,05_09_2024,No,No,No,No,COMP_NO,No
629,538343115159,05_09_2024,No,No,No,No,COMP_NO,No
630,538343116665,05_09_2024,No,No,No,No,COMP_NO,No
631,538343131420,05_09_2024,No,No,No,No,COMP_NO,No
632,538343135993,05_09_2024,No,No,No,No,COMP_NO,No
633,538343147402,05_09_2024,No,No,No,No,COMP_NO,No
634,538343150058,05_09_2024,No,No,No,No,COMP_NO,No
635,538343167087,05_09_2024,No,No,No,No,COMP_NO,No
636,538343168640,05_09_2024,No,No,No,No,COMP_NO,No
637,538343181791,05_09_2024,No,No,No,No,COMP_NO,No
638,538343185480,05_09_2024,No,No,No,No,COMP_NO,No
639,538343296365,05_09_2024,No,No,No,No,COMP_NO,No
640,538343300661,05_09_2024,No,No,No,No,COMP_NO,No
641,538343350439,05_09_2024,No,No,No,No,COMP_NO,No
642,538343354136,05_09_2024,No,No,No,No,COMP_NO,No
643,538343360243,05_09_2024,No,No,No,No,COMP_NO,No
644,538343392951,05_09_2024,No,No,No,No,COMP_NO,No
645,538343395137,05_09_2024,No,No,No,No,COMP_NO,No
646,538343395250,05_09_2024,No,No,No,No,COMP_NO,No
647,538343403153,05_09_2024,No,No,No,No,COMP_NO,No
648,538343404706,05_09_2024,No,No,No,No,COMP_NO,No
649,538343406170,05_09_2024,No,No,No,No,COMP_NO,No
650,538343408026,05_09_2024,No,No,No,No,COMP_NO,No
651,538343585342,06_09_2024,No,No,No,No,COMP_NO,No
652,538343587564,06_09_2024,No,No,No,No,COMP_NO,No
653,538343589810,06_09_2024,No,No,No,No,COMP_NO,No
654,538343837444,06_09_2024,No,No,No,No,COMP_NO,No
655,538343866034,06_09_2024,No,No,No,No,COMP_NO,No
656,538343869591,06_09_2024,No,No,No,No,COMP_NO,No
657,538343903649,06_09_2024,No,No,No,No,COMP_NO,No
658,538344131772,06_09_2024,No,No,No,No,COMP_NO,No
659,538344132797,06_09_2024,No,No,No,No,COMP_NO,No
660,538344136127,06_09_2024,No,No,No,No,COMP_NO,No
661,565596711383,31_10_2024,No,No,No,No,COMP_NO,No
662,565596744520,31_10_2024,No,No,No,No,COMP_NO,No
663,565596745464,31_10_2024,No,No,No,Yes,COMP_NO,No
664,565596766861,31_10_2024,No,No,No,No,COMP_NO,No
665,565596768861,31_10_2024,No,No,No,No,COMP_NO,No
666,565596772478,31_10_2024,No,No,No,No,COMP_NO,No
667,565596781111,31_10_2024,No,No,No,No,COMP_NO,No
668,565596782056,31_10_2024,No,No,No,No,COMP_NO,No
669,565596782528,31_10_2024,No,Yes,No,No,COMP_EX,Yes
670,565596782763,31_10_2024,No,No,No,No,COMP_NO,No
671,565596809511,31_10_2024,No,Yes,No,Yes,COMP_SM,Yes
672,565596886828,31_10_2024,No,No,No,No,COMP_NO,No
673,565596948909,31_10_2024,No,No,No,No,COMP_NO,No
674,565596984997,31_10_2024,No,Yes,No,Yes,COMP_NO,No
675,565596987780,31_10_2024,No,No,No,No,COMP_NO,No
676,565597011995,31_10_2024,No,No,No,No,COMP_NO,No
677,565597017390,31_10_2024,No,No,No,No,COMP_NO,No
678,565597062765,31_10_2024,No,Yes,No,Yes,COMP_NO,No
679,565597063316,31_10_2024,No,Yes,No,Yes,COMP_SM,Yes
680,565597065017,31_10_2024,No,No,No,No,COMP_NO,No
681,565597066333,31_10_2024,No,No,No,No,COMP_NO,No
682,565597123562,31_10_2024,Yes,Yes,No,Yes,COMP_SM,Yes
683,537988352180,02_09_2024,No,No,No,No,COMP_NO,No
684,538176015937,04_09_2024,No,No,No,No,COMP_NO,No
685,538176020154,04_09_2024,No,No,No,Yes,COMP_NO,No
686,538176044405,04_09_2024,No,No,No,No,COMP_NO,No
687,538176047952,04_09_2024,No,No,No,No,COMP_NO,No
688,538176072819,04_09_2024,No,No,No,No,COMP_NO,No
689,538176081953,04_09_2024,No,No,No,No,COMP_NO,No
690,538176083220,04_09_2024,No,No,No,No,COMP_NO,No
691,538176086635,04_09_2024,No,No,No,No,COMP_NO,No
692,538176087165,04_09_2024,No,No,No,No,COMP_NO,No
693,538176088690,04_09_2024,No,No,No,No,COMP_NO,No
694,538176101311,04_09_2024,No,No,No,No,COMP_NO,No
695,538176105483,04_09_2024,No,Yes,No,No,COMP_AC,Yes
696,538176109284,04_09_2024,No,No,No,No,COMP_NO,No
697,538176114601,04_09_2024,No,No,No,No,COMP_NO,No
698,538176116298,04_09_2024,No,No,No,No,COMP_NO,No
699,538176127746,04_09_2024,No,No,No,No,COMP_NO,No
700,538176140630,04_09_2024,No,No,No,No,COMP_SA,Yes
701,538176141340,04_09_2024,No,No,No,No,COMP_NO,No
702,538176142008,04_09_2024,No,No,No,No,COMP_NO,No
703,538176142304,04_09_2024,No,No,No,No,COMP_NO,No
704,538176143446,04_09_2024,No,No,No,No,COMP_NO,No
705,538176143495,04_09_2024,No,No,No,No,COMP_NO,No
706,538176149357,04_09_2024,No,No,No,No,COMP_NO,No
707,538176175515,04_09_2024,No,No,No,No,COMP_NO,No
708,538176175750,04_09_2024,No,No,No,No,COMP_NO,No
709,538176181319,04_09_2024,No,No,No,No,COMP_NO,No
710,538176185047,04_09_2024,No,No,No,No,COMP_NO,No
711,538176188875,04_09_2024,No,No,No,No,COMP_NO,No
712,538176200077,04_09_2024,No,No,No,No,COMP_NO,No
713,538176203546,04_09_2024,No,No,No,No,COMP_NO,No
714,538176208855,04_09_2024,No,No,No,No,COMP_NO,No
715,538176219902,04_09_2024,No,No,No,No,COMP_NO,No
716,538176222607,04_09_2024,No,No,No,No,COMP_NO,No
717,538176229200,04_09_2024,No,Yes,No,Yes,COMP_CO,Yes
718,538176233482,04_09_2024,No,No,No,No,COMP_NO,No
719,538176241557,04_09_2024,No,No,No,No,COMP_NO,No
720,538176256176,04_09_2024,No,No,No,No,COMP_NO,No
721,538176260248,04_09_2024,No,No,No,No,COMP_NO,No
722,538176285386,04_09_2024,No,No,No,No,COMP_NO,No
723,538176289597,04_09_2024,No,No,No,No,COMP_NO,No
724,538176289837,04_09_2024,No,No,No,No,COMP_NO,No
725,538176289841,04_09_2024,No,No,No,No,COMP_NO,No
726,538176294646,04_09_2024,No,No,No,No,COMP_NO,No
727,538176294862,04_09_2024,No,No,No,No,COMP_NO,No
728,538176310619,04_09_2024,No,No,No,No,COMP_NO,No
729,538176311167,04_09_2024,No,No,No,No,COMP_NO,Yes
730,538176315801,04_09_2024,No,No,No,No,COMP_NO,No
731,538176315828,04_09_2024,No,No,No,No,COMP_NO,No
732,538176320593,04_09_2024,No,No,No,No,COMP_NO,No
733,538176320710,04_09_2024,No,No,No,No,COMP_NO,No
734,538176322697,04_09_2024,No,No,No,No,COMP_NO,No
735,538176323597,04_09_2024,No,Yes,No,Yes,COMP_CH,Yes
736,538176342267,04_09_2024,No,No,No,No,COMP_NO,No
737,538176343240,04_09_2024,No,No,No,No,COMP_NO,No
738,538176346549,04_09_2024,No,Yes,No,Yes,COMP_CO,Yes
739,538176346551,04_09_2024,No,No,No,No,COMP_NO,No
740,538176376780,04_09_2024,No,No,No,No,COMP_NO,No
741,538176378818,04_09_2024,No,No,No,No,COMP_NO,No
742,538176394767,04_09_2024,No,No,No,No,COMP_NO,No
743,538176395335,04_09_2024,No,No,No,No,COMP_NO,No
744,538176408217,04_09_2024,No,No,No,No,COMP_NO,No
745,538176427072,04_09_2024,No,No,No,No,COMP_NO,No
746,538176428086,04_09_2024,No,No,No,No,COMP_NO,No
747,538176432463,04_09_2024,No,No,No,No,COMP_NO,No
748,538176438833,04_09_2024,No,No,No,No,COMP_NO,No
749,538176450038,04_09_2024,No,No,No,No,COMP_NO,No
750,538176451251,04_09_2024,No,No,No,No,COMP_NO,No
751,538176455032,04_09_2024,No,Yes,No,Yes,COMP_NO,No
752,538176456357,04_09_2024,No,No,No,No,COMP_NO,No
753,538176457464,04_09_2024,No,No,No,No,COMP_NO,No
754,538176467277,04_09_2024,No,No,No,No,COMP_NO,No
755,538176472434,04_09_2024,No,No,No,No,COMP_NO,No
756,538176483385,04_09_2024,No,No,No,No,COMP_NO,No
757,538176494900,04_09_2024,No,No,No,No,COMP_NO,No
758,538176506544,04_09_2024,No,No,No,No,COMP_NO,No
759,538176528591,04_09_2024,No,Yes,No,Yes,COMP_NO,No
760,538176531672,04_09_2024,No,No,No,No,COMP_NO,No
761,538176533688,04_09_2024,No,No,No,No,COMP_NO,No
762,538342547606,04_09_2024,No,No,No,No,COMP_NO,No
763,538342549339,04_09_2024,No,No,No,No,COMP_NO,No
764,538342555248,04_09_2024,No,Yes,No,Yes,COMP_PQ,Yes
765,538342556999,04_09_2024,No,No,No,No,COMP_NO,No
766,538342558685,04_09_2024,No,No,No,No,COMP_NO,No
767,538342560873,04_09_2024,No,No,No,No,COMP_NO,No
768,538342609162,04_09_2024,No,No,No,No,COMP_NO,No
769,538342821986,05_09_2024,No,Yes,No,Yes,COMP_NO,Yes
770,538342829032,05_09_2024,No,No,No,No,COMP_NO,No
771,538342832514,05_09_2024,No,No,No,No,COMP_NO,No
772,538342842368,05_09_2024,No,Yes,No,No,COMP_NO,No
773,538342846134,05_09_2024,No,No,No,No,COMP_NO,No
774,538342857617,05_09_2024,No,Yes,No,Yes,COMP_NO,No
775,538342867027,05_09_2024,No,No,No,No,COMP_NO,No
776,538342869696,05_09_2024,No,Yes,No,Yes,COMP_NO,No
777,538342874633,05_09_2024,No,No,No,No,COMP_NO,No
778,538342874801,05_09_2024,No,No,No,No,COMP_NO,No
779,538342881546,05_09_2024,No,No,No,No,COMP_NO,No
780,538342884715,05_09_2024,No,Yes,No,Yes,COMP_NO,No
781,538342886504,05_09_2024,No,No,No,No,COMP_NO,No
782,538342888322,05_09_2024,No,No,No,No,COMP_NO,No
783,538342890027,05_09_2024,No,No,No,No,COMP_NO,No
784,538342897682,05_09_2024,No,No,No,No,COMP_NO,No
785,538342905731,05_09_2024,No,No,No,No,COMP_NO,No
786,538342919412,05_09_2024,No,No,No,No,COMP_NO,No
787,538342923207,05_09_2024,No,Yes,No,No,COMP_CH,Yes
788,538342924745,05_09_2024,No,No,No,No,COMP_NO,No
789,538342933221,05_09_2024,No,No,No,No,COMP_NO,No
790,538342934569,05_09_2024,No,Yes,No,Yes,COMP_NO,No
791,538342941059,05_09_2024,No,Yes,No,Yes,COMP_CO,Yes
792,538342945495,05_09_2024,No,No,No,No,COMP_NO,No
793,538342949843,05_09_2024,No,No,No,No,COMP_NO,No
794,538342964789,05_09_2024,No,No,No,No,COMP_NO,No
795,538342968741,05_09_2024,No,No,No,No,COMP_NO,No
796,538342971688,05_09_2024,No,No,No,No,COMP_NO,No
797,538342974809,05_09_2024,No,Yes,No,Yes,COMP_NO,Yes
798,538342998850,05_09_2024,No,Yes,No,Yes,COMP_CH,Yes
799,538343016229,05_09_2024,No,No,No,No,COMP_NO,No
800,538343022065,05_09_2024,No,No,No,No,COMP_NO,No
801,538343022955,05_09_2024,No,Yes,No,Yes,COMP_CI,Yes
802,538343023362,05_09_2024,No,Yes,No,Yes,COMP_NO,No
803,538343026284,05_09_2024,No,No,No,No,COMP_NO,No
804,538343026401,05_09_2024,No,Yes,No,Yes,COMP_NO,No
805,538343029239,05_09_2024,No,Yes,No,No,COMP_NO,No
806,538343033755,05_09_2024,No,No,No,No,COMP_NO,No
807,538343034309,05_09_2024,No,No,No,No,COMP_NO,No
808,538343035031,05_09_2024,No,No,No,No,COMP_NO,No
809,538343035111,05_09_2024,No,No,No,No,COMP_NO,No
810,538343043899,05_09_2024,No,Yes,No,Yes,COMP_NO,No
811,538343048373,05_09_2024,No,No,No,No,COMP_NO,No
812,538343048873,05_09_2024,No,No,No,No,COMP_NO,No
813,538343055484,05_09_2024,No,No,No,No,COMP_NO,No
814,538343057468,05_09_2024,No,Yes,No,Yes,COMP_PE,Yes
815,538343090101,05_09_2024,No,No,No,No,COMP_NO,No
816,538343094538,05_09_2024,No,Yes,No,Yes,COMP_NO,No
817,538343096824,05_09_2024,No,No,No,No,COMP_NO,No
818,538343105587,05_09_2024,No,No,No,No,COMP_NO,No
819,538343105645,05_09_2024,No,No,No,No,COMP_NO,No
820,538343118124,05_09_2024,No,No,No,No,COMP_NO,No
821,538343124097,05_09_2024,No,No,No,No,COMP_NO,No
822,538343124706,05_09_2024,No,No,No,No,COMP_NO,No
823,538343126264,05_09_2024,No,No,No,Yes,COMP_NO,No
824,538343127675,05_09_2024,No,No,No,No,COMP_NO,No
825,538343140159,05_09_2024,No,No,No,No,COMP_NO,No
826,538343143698,05_09_2024,No,No,No,No,COMP_NO,No
827,538343150635,05_09_2024,No,No,No,No,COMP_NO,No
828,538343151655,05_09_2024,No,No,No,No,COMP_NO,No
829,538343158070,05_09_2024,No,No,No,No,COMP_NO,No
830,538343159972,05_09_2024,No,No,No,No,COMP_NO,No
831,538343161242,05_09_2024,No,No,No,No,COMP_NO,No
832,538343165760,05_09_2024,No,No,No,No,COMP_NO,No
833,538343170080,05_09_2024,No,Yes,No,Yes,COMP_CH,Yes
834,538343170409,05_09_2024,No,No,No,No,COMP_NO,No
835,538343171186,05_09_2024,No,No,No,No,COMP_NO,No
836,538343173844,05_09_2024,No,No,No,No,COMP_NO,No
837,538343174297,05_09_2024,No,Yes,No,Yes,COMP_CO,Yes
838,538343196134,05_09_2024,No,No,No,No,COMP_NO,No
839,538343196632,05_09_2024,No,No,No,No,COMP_NO,No
840,538343198409,05_09_2024,No,No,No,No,COMP_NO,No
841,538343199497,05_09_2024,No,No,No,No,COMP_NO,No
842,538343213652,05_09_2024,No,No,No,No,COMP_NO,No
843,538343232140,05_09_2024,No,No,No,No,COMP_NO,No
844,538343253451,05_09_2024,No,No,No,No,COMP_NO,No
845,538343254991,05_09_2024,No,No,No,No,COMP_NO,No
846,538343301662,05_09_2024,No,No,No,No,COMP_NO,No
847,538343302866,05_09_2024,No,No,No,No,COMP_NO,No
848,538343304853,05_09_2024,No,Yes,No,Yes,COMP_NO,No
849,538343305442,05_09_2024,No,No,No,No,COMP_NO,No
850,538343318917,05_09_2024,No,No,No,No,COMP_NO,No
851,538343330137,05_09_2024,No,No,No,Yes,COMP_NO,No
852,538343331335,05_09_2024,No,No,No,No,COMP_NO,No
853,538343331896,05_09_2024,No,No,No,No,COMP_NO,No
854,538343335549,05_09_2024,No,No,No,No,COMP_NO,No
855,538343335995,05_09_2024,No,No,No,No,COMP_NO,No
856,538343356520,05_09_2024,No,No,No,No,COMP_NO,No
857,538343357222,05_09_2024,No,No,No,No,COMP_NO,No
858,538343367529,05_09_2024,No,No,No,No,COMP_NO,No
859,538343396423,05_09_2024,No,No,No,No,COMP_NO,No
860,538343402256,05_09_2024,No,No,No,No,COMP_NO,No
861,538343409043,05_09_2024,No,No,No,No,COMP_NO,No
862,538343414324,05_09_2024,No,No,No,No,COMP_NO,No
863,538343414936,05_09_2024,No,No,No,No,COMP_NO,No
864,538343417681,05_09_2024,No,No,No,No,COMP_NO,No
865,538343592769,06_09_2024,No,No,No,No,COMP_NO,No
866,538343672574,06_09_2024,No,No,No,No,COMP_NO,No
867,538343673637,06_09_2024,No,No,No,No,COMP_NO,No
868,538343675441,06_09_2024,No,No,No,No,COMP_NO,No
869,538343688406,06_09_2024,No,Yes,No,No,COMP_CO,Yes
870,538343690191,06_09_2024,No,No,No,No,COMP_NO,No
871,538343803219,06_09_2024,No,Yes,No,No,COMP_CH,Yes
872,538343805605,06_09_2024,No,No,No,No,COMP_NO,No
873,538343807844,06_09_2024,No,No,No,No,COMP_NO,No
